SITE_ID;Ecoregions;YEAR;XFC_NAT_ALG_AQM;SumNat_PFC;InsectDensity;RegionalInsectTotalLBCD;RegionalInsectReplLBCD;RegionalInsectRichLBCD;Insect_RarefiedChaoRichness;ObservedInsectRichness;RiparianPresent;SDDEPTH_CM;CatchmentsArea;MeanAnnualTemperature;MeanPrecipitation;CroplandIntensity;AnthropogenicImperviousnessSufaces;RoadsDensity;HighIntensiveLandUse;DensidadePopulational
FW08IN023;TPL;2008;0.109090909;1.818181818;430;0.001021865;0.001407843;0.000622366;40;33;0.954545455;14.19507312;80.073;10.50959594;864.3449593;86.49657188;0.99;1.31;0.159604361;12.82
FW08IN025;UMW;2008;0.272727274;2.818181819;322;0.001158005;0.001352529;0.000818243;59;38;1;40.81728194;1796.6007;9.801301385;1134.153898;58.87248068;4.06;2.39;1.008755034;74.9
FW08IN028;TPL;2008;0.10909091;1.454545455;168;0.00118871;0.001503666;0.000913262;59;41;1;5.019050954;0.9882;11.02160933;1060.309779;34.06193078;0.84;2.11;0;13.13
FW08IN029;UMW;2008;0.806818181;2;390;0.001104153;0.001391422;0.0006024;38;28;0;3.564835717;11.0223;9.880606607;1069.69674;72.36874337;3.84;1.95;0.383767453;49.46
FW08IN030;TPL;2008;0.300000001;1.181818183;114;0.001066787;0.001040242;0.001387815;31;18;0.954545455;281.3125082;3678.2334;10.82806042;1166.215187;81.62658193;2.98;2.06;0.52491775;51.28
FW08IN033;UMW;2008;0.304545455;1.636363636;111;0.001253553;0.00152743;0.000775191;31;23;1;29.27868358;2117.9781;9.942644726;1103.04716;67.33892574;2.49;2.02;0.451661894;39.89
FW08KS001;SPL;2008;0.536363636;1.90909091;573;0.001165428;0.001365335;0.000816264;52;38;1;11.33071887;20.9241;12.54084521;765.8709899;23.69134156;0.28;1.01;0;0.9
FW08KS003;SPL;2008;0.384090908;2.636363636;387;0.001292349;0.001677586;0.000619481;47;35;1;5.777665112;167.3316;13.41184872;718.4512401;46.14466126;0.16;0.99;0.001613563;0.95
FW08KS005;TPL;2008;0.388636365;1.545454546;122;0.001310809;0.000716135;0.002349486;30;12;1;15.09925077;26.7642;13.10737152;1392.328819;43.91014863;0.98;1.91;0.050440514;2.6
FW08KS006;SPL;2008;0.897727274;4.09090909;166;0.001515654;0.001028399;0.002366708;20;11;1;12.6123997;139.1103;13.6065315;756.5001677;53.94941999;0.4;1.07;0.026525714;1.3
FW08KS008;SPL;2008;1.015909092;3.909090909;1046;0.001230002;0.001615199;0.000557205;61;31;1;15.92282841;9799.4283;10.5096971;518.8537286;25.41812938;0.63;1.03;0.107971065;11.56
FW08KS012;TPL;2008;0.486363636;2.818181818;650;0.001106201;0.000667596;0.001872282;77;53;0.772727273;41.08308777;101.5308;13.44534494;1248.494309;0;0.27;0.96;0.000886431;1.91
FW08KS018;TPL;2008;0.309090909;1.545454545;365;0.001157146;0.001253309;0.000989184;51;41;0.772727273;88.50291581;471.2202;12.06046694;1005.358495;14.73648625;0.72;1.39;0.014515507;6.62
FW08KS021;SPL;2008;0.325;2.636363637;135;0.001138368;0.001313596;0.000832309;59;23;0.863636364;13.04024462;750.636;10.95531997;553.1562986;45.29003405;0.71;1.25;0.019663325;1.17
FW08KS022;SPL;2008;0.486363638;2.727272727;383;0.001169187;0.001468338;0.000646682;39;26;0.909090909;22.54088093;56605.9833;10.5236767;683.3710865;48.45822526;0.39;1.01;0.028793776;1.92
FW08KS033;SPL;2008;1.297727272;3.454545455;329;0.001215487;0.001528304;0.00066911;38;25;1;14.76723099;63838.8162;9.409887671;453.4636902;6.520265644;0.65;0.93;0.123122114;14.52
FW08KS036;SPL;2008;1.836363636;4.09090909;361;0.001381496;0.001548482;0.001089833;23;19;1;6.381626087;75330.9423;9.846914471;464.0622117;14.68538619;0.63;0.95;0.115396406;13.27
FW08KS038;SPL;2008;0.754545455;3.272727274;693;0.001128847;0.000880491;0.001562632;51;49;0.909090909;10.56875645;9.1044;12.68346282;860.9489041;24.93080269;0.31;1.23;0;0.91
FW08KS039;TPL;2008;0.70909091;3.272727272;56;0.001297309;0.001308048;0.001278551;34;18;0.636363636;17.56687367;8.6877;12.47243881;1156.351183;2.838495804;1.29;1.46;0.020718947;16.53
FW08KS040;SPL;2008;0.743181818;2.636363636;713;0.001170153;0.001306191;0.000932546;43;40;0.954545455;23.91800809;2207.8845;13.39582019;785.3273081;52.13681694;0.47;1.39;0.024457801;2.39
FW08KS042;SPL;2008;0.579545456;2.818181818;57;0.001320774;0.001177373;0.001571243;26;16;0.954545455;16.94955769;614.9331;11.3924797;709.8195225;76.36591688;0.28;1.04;0.00614701;0.7
FW08KS043;TPL;2008;0.456818182;3.454545455;402;0.001170312;0.001193786;0.001129313;71;43;1;38.12135858;329.3964;12.50290519;1070.913895;18.96742041;0.83;1.47;0.019125892;4.03
FW08KY097;CPL;2008;0.408333333;2;11;0.001409402;0.000497482;0.003002191;20;9;0.25;NA;2298823.18;9.082564665;853.176139;28.8271399;1.51;1.45;0.279346135;28.86
FW08KY209;CPL;2008;0.368181818;2.727272727;311;0.001319786;0.001680183;0.000690304;44;24;0.636363636;281.8151934;2298704.641;9.08227286;853.1404392;28.82799265;1.51;1.45;0.279359209;28.86
FW08LA006;CPL;2008;0.597727273;2.454545454;75;0.001206379;0.001512921;0.000670962;33;25;1;26.45711939;109.224;18.98702229;1458.597411;0;0.61;1.33;0.033783784;5.16
FW08LA011;CPL;2008;0.377272727;3.090909093;240;0.001213975;0.00114104;0.001341366;30;18;0.909090909;98.30597759;28240.7769;16.67379503;2134.4525;0.359837126;1.37;1.52;0.157833477;14.32
FW08LA013;CPL;2008;1.300000001;5.181818183;21;0.001474378;0.000643252;0.002926051;21;9;0.863636364;249.0178485;168040.0953;16.54157803;1121.742472;14.90936509;1.03;1.45;0.187532386;12.72
FW08LA014;CPL;2008;0.450000001;3.545454545;146;0.001227567;0.001613285;0.000553859;39;29;1;117.7943337;4237.5663;17.39286011;1900.456525;26.05902591;1.58;1.37;0.252654454;18.98
FW08LA017;CPL;2008;0.634090911;4.909090909;39;0.001406018;0.000927722;0.002241426;24;12;1;93.76437264;62899.5096;17.41047775;1912.872578;18.41094418;1.37;1.49;0.170879711;15.14
FW08LA018;CPL;2008;0.779545455;3.727272728;188;0.001256923;0.001368105;0.001062729;24;20;0.5;163.9885128;161077.2597;16.46917933;1099.967648;15.43822781;0.98;1.44;0.168436625;11.91
FW08LA028;CPL;2008;0.013636364;0.272727273;4;0.000716211;0.000576448;0.005459372;2;2;0.636363636;222.5486378;28250.143;9.928882945;878.5945455;27.69374042;1.44;1.44;0.269290622;27.13
FW08LA029;CPL;2008;0.322727273;3.090909091;11;0.001506185;0.000302205;0.004664777;6;4;0.636363636;229.4997383;170495.424;16.57555062;1127.110256;14.75794312;1.03;1.44;0.186546238;12.72
FW08LA030;CPL;2008;0.272727274;2.454545455;45;0.001362122;0.001265515;0.001530859;20;16;1;42.91730161;4211.7777;17.69736963;1939.179547;0.049746215;1.51;1.4;0.163064162;13.63
FW08LA032;CPL;2008;0.695454546;4.181818182;164;0.001296229;0.00160903;0.000749881;31;23;1;49.40044575;6488.8956;18.08517295;1641.376963;73.61438825;0.85;1.45;0.080875088;7.14
FW08LA033;CPL;2008;0.145454545;1.818181819;4;0.000815838;0.000685301;0.005547118;2;2;0.545454545;51.39459155;63059.7636;17.41463226;1911.835936;18.5243958;1.37;1.49;0.170479707;15.11
FW08LA036;CPL;2008;0.068181819;1;5;0.000715594;0.000430956;0.005035814;3;3;1;513.1244935;287892.08;10.06849864;895.0622177;27.6806544;1.43;1.44;0.26672567;26.94
FW08LA037;CPL;2008;0.490909091;3.272727273;236;0.001264139;0.001161006;0.001444274;26;17;0.681818182;242.40985;164298.3525;16.50521597;1109.29799;15.22589583;1.03;1.45;0.188134753;12.82
FW08LA044;CPL;2008;0.068181818;1;9;0.000714926;0.000332497;0.004680434;4;4;0.636363636;205.8754932;2860247.741;10.01583909;889.7242552;27.83527344;1.43;1.45;0.267810067;27.01
FW08LA045;CPL;2008;0.527272728;3.090909092;242;0.001277798;0.001474081;0.000934965;33;21;1;28.55864072;175.0257;19.06956854;1497.246389;30.37439645;5.1;1.78;1.019678824;34.63
FW08LA051;CPL;2008;0.090909091;0.727272728;9;0.000755072;0.000498973;0.005405441;2;2;1;278.0922705;280783.413;10.07465408;895.5751658;27.66302062;1.43;1.44;0.267089659;26.95
FW08LA052;CPL;2008;0.090909092;1.090909091;4;0.000715323;0.000497546;0.005077674;5;3;1;313.1360104;287912.524;10.07049709;895.2375015;27.67516899;1.43;1.44;0.26669286;26.93
FW08LA067;CPL;2008;0.439285714;1.428571429;5;0.001566539;0.000736824;0.005589667;2;2;1;284.903734;288085.401;10.07497229;895.6025614;27.66214954;1.43;1.44;0.267088941;26.95
FW08LA070;CPL;2008;0.128472223;1.180555555;11;0.001330523;0.000375256;0.003273686;12;8;0.777777778;106.4296708;281284.476;10.076514;895.7311519;27.65822978;1.43;1.45;0.268863556;27.11
FW08LA088;CPL;2008;0.068181818;1.363636363;1;0.000716388;0.00089201;0.006059122;1;1;0.636363636;135.2759473;28737.152;10.05297902;893.6765621;27.72757242;1.43;1.45;0.267083451;26.97
FW08LA096;CPL;2008;0.103636363;2.072727272;1;0.00071627;0.000932347;0.006097251;1;1;0.818181818;139.8715975;28736.702;10.05269121;893.6543298;27.72845796;1.43;1.45;0.267073595;26.97
FW08LA104;CPL;2008;0.136363636;1.636363637;1;0.000815501;0.001146444;0.006259921;1;1;0.636363636;507.5785976;28784.761;10.06707619;894.9528391;27.68459217;1.43;1.45;0.26676507;26.94
FW08LA108;CPL;2008;0.072727272;1.090909091;16;0.000715179;0.000269009;0.004639061;5;4;0.545454545;367.4985642;2825306.553;9.929457398;878.6514001;27.69232362;1.44;1.44;0.269272954;27.13
FW08LA134;CPL;2008;0.063636365;0.545454546;18;0.000714989;0.000350668;0.003504467;11;7;0.909090909;657.4615462;281376.859;10.07685202;895.762401;27.65734575;1.44;1.45;0.268956762;27.12
FW08LA151;CPL;2008;0.059090909;0.818181819;7;0.000714128;0.000303054;0.004409628;7;5;1;1058.317363;280839.632;10.07484734;895.5916779;27.66249194;1.43;1.44;0.267089164;26.95
FW08LA167;CPL;2008;0.081818182;0.90909091;2;0.000715501;0.001146444;0.006259921;1;1;0.818181818;833.5130263;288094.075;10.07469066;895.5781337;27.66291868;1.43;1.44;0.267089233;26.95
FW08LA180;CPL;2008;0.33409091;1.818181818;16;0.00147701;0.000302636;0.003528209;13;7;0.333333333;495.3092126;280404.762;10.07337461;895.4861916;27.66663726;1.43;1.44;0.266675271;26.93
FW08LA182;CPL;2008;0.127272729;1.090909092;9;0.000814517;0.000726865;0.005256797;3;3;0.909090909;310.765926;281388.461;10.07689431;895.7663202;27.65723439;1.44;1.45;0.268955835;27.12
FW08LA198;CPL;2008;0.035;0.7;6;0.00071553;0.000462042;0.005072621;3;3;0.9;823.8326138;281371.174;10.07683103;895.7605339;27.65739944;1.44;1.45;0.268956824;27.12
FW08LA227;CPL;2008;0.468181818;2.272727273;1;0.001643009;0.000883752;0.00605633;1;1;1;329.7652206;28807.054;10.07454639;895.567259;27.66331772;1.43;1.44;0.267092067;26.95
FW08LA228;CPL;2008;0.309090909;1.090909091;3;0.001541658;0.000496735;0.005101979;5;3;1;204.1169282;28789.474;10.06828971;895.0473058;27.68124403;1.43;1.44;0.266731408;26.94
FW08MA001;NAP;2008;0.725;4.111111111;368;0.001291949;0.001582142;0.00078509;53;39;1;13.46089298;2.8188;9.749142947;1393.734746;0.223499361;10.76;3.83;3.831417625;244.12
FW08MA002;NAP;2008;0.336363638;2.727272728;224;0.001206369;0.001441505;0.000795672;25;23;0.818181818;54.05524671;473.8095;9.97432037;1426.281407;4.868222355;16.11;4.34;4.250885641;456.13
FW08MA004;NAP;2008;0.577272728;3.545454546;370;0.001190497;0.001077996;0.001386996;54;47;0.909090909;50.08064204;486.9639;7.379809205;1251.524162;0.032158441;4.1;2.73;0.819300979;93.74
FW08MA006;NAP;2008;0.911363636;3.636363637;247;0.001187817;0.001239508;0.001097534;22;20;0.818181818;43.22118355;949.3434;10.01549593;1468.016673;3.807073394;13.5;3.96;3.331923938;354.73
FW08MA007;NAP;2008;0.554545455;2.636363637;123;0.001217172;0.000967361;0.001653499;31;16;0.863636364;105.6053259;12703.8834;7.651540581;1311.265265;0.190146581;6.56;2.71;1.539903932;149.53
FW08MA013;NAP;2008;0.861363636;3.545454545;191;0.001195962;0.001421238;0.000802489;62;38;0.904761905;75.96697266;1848.4668;8.372910187;1251.611762;0.136718712;3.04;2.26;0.631252885;78.73
FW08MA017;NAP;2008;0.295454546;2.545454547;439;0.001130515;0.001197794;0.001013002;52;41;1;69.36734306;21511.6335;6.02593975;1255.451609;0.712703198;1.68;1.63;0.259089111;29.64
FW08MA018;NAP;2008;0.45;3.181818181;274;0.001288134;0.001594307;0.000753364;39;23;1;42.16501973;477.3267;9.974481869;1426.354583;5.003177069;16.01;4.32;4.219939928;454.24
FW08MD001;CPL;2008;0.200000001;2.181818182;430;0.001211052;0.001202809;0.001225449;54;45;1;19.50254063;9.00E-02;13.75895023;1434.647217;0;0;0.65;0;60.29
FW08MD002;CPL;2008;0.370454545;2.818181819;322;0.001141319;0.001454825;0.000593739;39;28;0.818181818;12.76443605;4.8978;13.5407791;1406.594291;0;39.51;13.35;11.39287027;2369.28
FW08MD003;SAP;2008;0.268181819;2.090909091;321;0.001279018;0.001690668;0.000560015;42;33;0.909090909;25.82413521;0.5517;11.23540973;1005.402003;0;0.08;0.92;0;7.93
FW08MD004;SAP;2008;0.568181817;3.545454546;238;0.00123467;0.001611841;0.000575892;37;27;1;7.124428029;1.2447;11.86767216;1206.277372;67.10050615;1.38;3.73;0;167.18
FW08MD005;CPL;2008;0.022727273;0.454545455;530;0.001343226;0.001588735;0.001189075;50;18;1;9.306984219;0.2682;13.97789215;1584.451335;0;0;1.31;0;8.7
FW08MD006;CPL;2008;0.622727273;2;91;0.001185309;0.000807672;0.001844903;21;15;0.45;66.37792524;402.633;13.61461032;1515.180641;52.43847375;1.16;1.7;0.134117174;30.85
FW08MD007;SAP;2008;0.431818183;2.272727274;400;0.00128344;0.001535078;0.000843921;52;40;0.954545455;9.547097502;94.833;8.607928617;1098.533733;0.15374395;0.59;1.63;0.014235551;8.03
FW08MD008;SAP;2008;0.620454545;4.09090909;171;0.00114699;0.001386595;0.000728488;76;36;0.85;30.38904003;29087.3502;11.1163492;1046.896865;7.066825565;2.27;2.54;0.429573334;60.34
FW08MD009;SAP;2008;0.409318182;2.936363636;253;0.001158216;0.000983441;0.001463485;88;48;0.818181818;81.77619291;12780.7956;10.38859029;1013.845225;1.238739785;0.83;1.99;0.104197739;19.64
FW08MD012;SAP;2008;0.468181818;3.090909091;270;0.001111097;0.001165775;0.001015595;48;41;0.85;43.64162173;27695.7864;11.0425576;1040.776001;7.190534225;2.07;2.51;0.368302234;53.26
FW08MD014;CPL;2008;0.877272728;4.454545454;241;0.001264154;0.00096769;0.001781968;21;15;0.761904762;227.672658;31580.118;11.28706439;1069.416561;6.665546658;3.78;2.94;0.798591696;162.17
FW08MD018;CPL;2008;1.015909091;4.363636363;151;0.00118904;0.001170423;0.001221558;59;19;1;273.1810068;31620.177;11.29034876;1069.732814;6.659239763;3.78;2.94;0.797634055;162.12
FW08MD020;SAP;2008;0.425000001;3.090909092;162;0.001073567;0.001315652;0.000650734;45;33;1;84.27425617;15408.5679;10.57951582;1016.417123;4.285134117;1.57;2.21;0.285228973;36.68
FW08MD024;SAP;2008;0.545454547;3.9;262;0.001107452;0.001287881;0.00079231;45;37;1;54.61062242;27685.8882;11.04192486;1040.766655;7.190452355;2.08;2.51;0.368433909;53.27
FW08ME001;NAP;2008;0.947727272;4.454545454;60;0.001388932;0.00166887;0.000899983;37;21;0.904761905;19.1003749;10.9854;3.336383193;1131.435369;0;0;0.64;0;0.09
FW08ME002;NAP;2008;0.765909091;3.636363636;5;0.001655562;0.000486878;0.005397617;2;2;0.636363636;8.853344971;27.0702;3.257970012;1035.885087;0.531950263;0.31;0.77;0.023272824;3.55
FW08ME003;NAP;2008;0.870454546;2.636363637;220;0.00122777;0.001272771;0.00114917;48;44;0.590909091;28.97483931;67.6926;7.899398796;1437.263563;0.015954477;1.64;1.63;0.078442843;52.49
FW08ME004;NAP;2008;0.881818181;2.272727274;291;0.001412895;0.001952639;0.00047016;107;29;0.954545455;17.3623766;108;3.265499975;1671.530562;0;0.09;0.67;0.0075;3.05
FW08ME005;NAP;2008;0.729545454;3.727272727;127;0.001218273;0.001534105;0.00066663;81;25;0.863636364;28.81170323;246.9978;5.838587858;1196.618767;6.726011325;1.24;1.22;0.103847079;16.16
FW08ME006;NAP;2008;1.079545456;4.818181819;400;0.001333063;0.001249309;0.001479351;82;50;0.954545455;17.19582454;6.561;4.923376406;1214.82552;0;0.22;0.79;0;1.97
FW08ME007;NAP;2008;0.920454546;4.454545454;231;0.001345646;0.001541142;0.001004186;85;43;0.909090909;17.18696652;40.5036;3.591690699;1211.671225;0;0.31;0.74;0.006666074;0.27
FW08ME008;NAP;2008;0.859090909;4.181818182;71;0.001468743;0.00201525;0.000514196;40;26;1;8.812405168;36.9126;3.208882019;1078.598689;0;0.06;0.4;0;0.05
FW08ME009;NAP;2008;1.325000001;4.272727272;352;0.001290262;0.00132787;0.001224576;58;46;0.954545455;19.71494844;39.042;4.209687973;1096.61844;9.020285846;0.92;1.15;0.064545874;12.76
FW08ME010;NAP;2008;1.863636364;5.909090909;388;0.001613784;0.001384347;0.001367921;63;49;1;8.768003124;10.4058;3.293765512;967.9065631;0;0.15;0.04;0.008649023;0.7
FW08ME011;NAP;2008;0.38409091;2.636363638;344;0.001272089;0.0008206;0.002060674;90;58;0.954545455;26.05646355;117.3618;5.239875938;1262.663751;0.0774528;0.46;0.93;0.014570329;4.95
FW08ME013;NAP;2008;0.359090909;2.000000001;16;0.001459331;0.000762398;0.002676618;16;10;0.818181818;128.4545276;21356.2728;3.288859044;1091.727049;0.392836806;0.37;0.52;0.022735709;1.51
FW08ME016;NAP;2008;0.363636365;1.181818182;231;0.001187496;0.001201864;0.0011624;50;44;0.136363636;59.04231651;10476.1062;3.156291961;1090.025689;0.000146047;0.22;0.4;0.011116726;0.07
FW08ME017;NAP;2008;0.534318183;3.054545455;183;0.001290378;0.001565574;0.000809713;84;39;0.863636364;55.6877115;2553.6915;4.035169017;1136.008463;0;0.13;0.49;0.007788725;0.18
FW08ME018;NAP;2008;1.131818183;2.545454546;141;0.001235743;0.001753571;0.000605952;32;25;0.454545455;78.46095342;1173.1356;5.98164605;1413.909077;2.505899574;0.52;1.17;0.025700354;0.52
FW08ME019;NAP;2008;1.970454546;5.09090909;821;0.001613317;0.001770692;0.000565071;58;34;1;93.66666667;4366.017;6.284478247;1506.694466;0.428147669;1.33;1.56;0.138936701;21.27
FW08ME020;NAP;2008;1.911363636;6.090909091;1178;0.001614323;0.001989359;0.000459336;34;31;1;7.34991926;6.9939;3.072901591;1074.35309;0;0;0.11;0;0
FW08ME021;NAP;2008;0.495454546;2.545454545;229;0.001300081;0.001449779;0.001038614;50;43;0.863636364;55.0298358;851.7393;4.623027854;1282.72921;0.169382815;0.29;0.57;0.022718219;0.98
FW08ME022;NAP;2008;0.222727273;1.90909091;201;0.001220733;0.001788393;0.000503904;39;30;0.863636364;91.71381707;14045.6286;4.824046519;1239.987232;0.377810075;0.89;0.99;0.122585471;10.61
FW08ME026;NAP;2008;0.398181818;2.572727272;21;0.001413955;0.000501905;0.003006971;12;9;1;58.07788223;13988.1519;4.81514573;1239.839616;0.376023226;0.88;0.98;0.121969651;10.49
FW08ME027;NAP;2008;0.702272727;4.090909091;104;0.00120542;0.001491799;0.00070522;48;36;1;148.7610789;8567.4753;4.890171218;1337.31757;0.181198071;1.19;1.11;0.214918624;17.24
FW08MI019;UMW;2008;0.856818182;4.09090909;347;0.001142438;0.001425174;0.000648603;55;34;0.857142857;47.02245327;12505.2669;8.633835666;964.4073291;46.57922015;3.56;2.07;0.679436918;76.04
FW08MI023;UMW;2008;0.306818182;2.272727272;167;0.001129789;0.001370321;0.000709669;45;25;1;52.34886857;10867.2471;9.500181415;1079.609743;53.15309615;4.4;2.32;0.970159223;76.88
FW08MI024;TPL;2008;1.027272727;2.454545455;365;0.001111454;0.000844511;0.001577707;55;49;0.904761905;14.40748963;1973.5272;8.062320933;824.4054326;54.04349127;1.48;1.5;0.165313151;21.96
FW08MI026;UMW;2008;1.102272728;3.090909092;367;0.001164444;0.001488969;0.000597619;44;32;0.857142857;26.7694987;13725.9009;8.644051595;980.0219042;45.2938794;5;2.29;1.172906618;109.12
FW08MI028;TPL;2008;0.404545456;1.90909091;422;0.001109645;0.001401263;0.000600297;34;31;0;68.13542231;3000.8646;8.530236984;899.0016187;25.85623823;6.89;2.71;1.586542758;158.54
FW08MI030;UMW;2008;0.51;3.281818182;284;0.001113463;0.001376954;0.000653241;46;34;0.954545455;31.03370602;3617.7588;8.760204648;959.5473779;37.15287487;5.75;2.47;1.433254754;134.75
FW08MI033;UMW;2008;0.620454546;3.363636365;161;0.001170998;0.001493849;0.000607097;29;27;1;23.91462086;1828.251;8.828253143;959.2050377;32.44325314;3.75;2.15;0.765682611;87.83
FW08MI034;UMW;2008;0.483636364;3.318181819;135;0.001323672;0.001486148;0.001039885;26;20;0.863636364;124.7162031;3380.9976;6.122240189;805.4390071;1.396930894;1.41;2.43;0.1043479;10.67
FW08MI036;TPL;2008;0.236363636;2.181818182;182;0.001145397;0.001217348;0.001019727;33;21;0.636363636;24.69031544;1767.8547;8.171468193;873.5154115;65.5554724;1.46;1.51;0.149367479;22.13
FW08MI037;TPL;2008;0.761363636;1.545454546;38;0.001453867;0.000588813;0.0029648;10;9;0.142857143;125.3698491;16977.4605;8.85008164;935.5457133;11.51521866;12.7;3.78;1.355699223;330.06
FW08MI038;UMW;2008;0.565909091;3.727272727;374;0.00121592;0.001597126;0.000550092;81;31;1;57.23202819;1369.503;9.028729787;1059.912134;56.01930773;2.79;1.85;0.488805063;41.62
FW08MI041;UMW;2008;0.53090909;3.10909091;159;0.001308714;0.001577165;0.00083983;30;22;0.954545455;274.2756116;3020.2236;6.316817471;860.0049053;12.3444337;1.57;1.9;0.228380442;18.27
FW08MI042;UMW;2008;0.576818182;2.690909092;242;0.0011911;0.001544143;0.000574463;36;28;0.863636364;44.48771368;6414.3207;6.803060932;927.1526527;18.660849;1.74;1.93;0.211939824;22.76
FW08MI044;UMW;2008;0.497727272;2.727272727;34;0.001270338;0.000975689;0.001784983;59;15;1;45.92406996;1908.612;8.478914788;901.6195922;65.5947149;1.72;1.64;0.209508271;27.3
FW08MI046;UMW;2008;0.852045455;3.278787878;382;0.001153878;0.001283665;0.000927187;46;40;0.909090909;48.41935918;6156.8217;6.750967533;921.7382546;18.31811046;1.71;1.93;0.208773303;22.06
FW08MI047;UMW;2008;0.617613636;2.761363636;99;0.001294271;0.001208238;0.001444539;41;17;0.714285714;152.8262568;1333.6443;4.611841039;753.1877323;0.26480824;0.32;1.01;0.008637985;1.19
FW08MI048;UMW;2008;1.212954546;3.6;115;0.001253823;0.001669998;0.000526919;53;29;0.772727273;372.3683167;2055.7818;4.957718681;806.2173661;0.274012544;0.45;0.88;0.039707521;3.22
FW08MI050;UMW;2008;1.112954546;4.709090909;58;0.00121774;0.001536757;0.000660534;39;25;1;630.7958298;3205.26;6.430924218;836.2026423;12.41416297;0.82;1.53;0.043157185;6.3
FW08MI057;UMW;2008;0.68449495;3.109090909;181;0.001117515;0.001419308;0.000590395;50;30;0.909090909;71.10599647;4543.6932;6.474093983;900.1579243;15.60054495;1.67;1.9;0.235651914;20.04
